date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2014-04-24,192.22,192.22,190.03,190.22,4407352,-1.244,-0.79%,156.7174,840854231.68,38992
2014-04-23,191.79,192.41,190.11,191.73,4736919,-0.346,-0.22%,157.9615,906035295.63,42733
2014-04-22,192.01,193.00,191.20,192.15,3878619,-0.099,-0.06%,158.3075,745185679.48,35267
2014-04-21,189.80,192.805,189.74,192.27,5425283,1.862,1.19%,158.4064,1042029711.33,46293
2014-04-17,187.25,190.70,187.01,190.01,11255493,-5.265,-3.25%,156.5444,2138717758.71,89477
2014-04-16,198.05,198.71,195.00,196.40,8527295,-0.511,-0.31%,161.809,1671662481.80,70426
2014-04-15,195.98,197.41,195.42,197.02,5353177,-0.618,-0.38%,162.3198,1052479206.22,49536
2014-04-14,196.24,198.24,195.88,197.77,5433621,2.126,1.32%,162.9377,1073090663.51,49651
2014-04-11,195.04,197.00,194.27,195.19,4835214,-0.404,-0.25%,160.8121,951731606.51,44142
2014-04-10,196.06,199.21,195.66,195.68,8425601,-0.791,-0.49%,161.2158,1662275589.96,69772
2014-04-09,193.88,197.00,193.60,196.64,5485124,2.76,1.73%,162.0067,1072670416.12,45860
2014-04-08,193.89,194.1675,192.6898,193.29,5125001,-1.013,-0.63%,159.2467,991256019.79,43263
2014-04-07,191.72,195.309,191.57,194.52,6747080,2.266,1.43%,160.2601,1309292201.52,60321
2014-04-04,193.12,193.97,191.28,191.77,6090863,-0.758,-0.48%,157.9944,1173572042.50,52197
2014-04-03,193.20,193.38,192.35,192.69,4091060,-0.709,-0.44%,158.7524,788949024.20,34167
2014-04-02,194.24,194.50,192.49,193.55,4924073,-0.783,-0.49%,159.4609,980814667.17,40719
2014-04-01,193.12,195.13,192.78,194.50,5395346,1.656,1.04%,160.2436,1048159273.56,45792
2014-03-31,191.64,193.77,191.40,192.49,8537746,1.681,1.07%,158.5876,1645382140.38,47079
2014-03-28,189.94,192.62,189.11,190.45,5194443,0.511,0.33%,156.9069,991779022.49,43115
2014-03-27,191.91,192.67,189.322,189.83,6767653,-2.299,-1.45%,156.3961,1281097567.21,56740
2014-03-26,194.98,195.63,191.96,192.62,6851772,-1.994,-1.24%,158.6947,1322339059.21,58583
2014-03-25,188.76,195.395,188.70,195.04,10912699,5.594,3.61%,160.6885,2109067576.80,83077
2014-03-24,187.43,189.44,187.37,188.25,5738492,1.302,0.85%,155.0944,1080950464.64,50096
2014-03-21,188.50,188.70,186.40,186.67,12535281,-1.013,-0.65%,153.7927,2282412770.47,46851
2014-03-20,184.47,188.26,184.17,187.90,5062629,2.628,1.73%,154.806,946798467.34,44001
2014-03-19,185.60,186.70,183.5001,184.71,4323930,-1.73,-1.12%,152.1779,782916069.44,38200
2014-03-18,185.99,187.90,185.54,186.81,3961319,0.824,0.54%,153.908,741013161.92,36968
2014-03-17,182.66,186.35,182.66,185.81,4938754,2.966,1.98%,153.0841,915892349.09,42983
2014-03-14,183.89,184.29,182.21,182.21,5490326,-1.392,-0.92%,150.1182,1005205279.45,44720
2014-03-13,186.41,187.00,183.71,183.90,4913208,-1.911,-1.25%,151.5105,850359277.10,43458
2014-03-12,186.01,187.45,185.89,186.22,4833158,-0.445,-0.29%,153.4219,901118380.13,41187
2014-03-11,187.41,188.45,186.04,186.76,4229679,0.305,0.20%,153.8668,791325149.76,38410
2014-03-10,187.55,188.37,185.849,186.39,4594054,-1.063,-0.69%,153.562,857845838.23,41220
2014-03-07,188.35,188.92,187.18,187.68,4117826,0.033,0.02%,154.6248,774450130.99,36988
2014-03-06,187.37,188.39,186.90,187.64,3817529,0.412,0.27%,154.5918,717506530.12,32116
2014-03-05,186.57,187.95,186.40,187.14,3487359,0.577,0.38%,154.1799,652998612.68,30261
2014-03-04,185.81,187.16,185.68,186.44,4734235,1.796,1.18%,153.6032,883332465.37,37060
2014-03-03,183.33,184.64,182.82,184.26,3950114,-0.75,-0.49%,151.8071,721300367.78,36011
2014-02-28,185.38,186.12,183.65,185.17,4668452,-0.082,-0.05%,152.5568,864782339.83,36299
2014-02-27,183.83,185.95,183.81,185.27,3827965,0.997,0.66%,152.6392,709085518.52,32330
2014-02-26,183.94,185.28,183.56,184.06,3740884,0.684,0.45%,151.6423,690355130.65,32996
2014-02-25,183.52,184.60,182.88,183.23,3902332,-0.181,-0.12%,150.9585,715869607.71,34148
2014-02-24,182.82,185.16,182.82,183.45,4595312,0.544,0.36%,151.1398,846356632.65,37502
2014-02-21,184.25,185.71,182.62,182.79,5699331,-1.211,-0.80%,150.596,1047034966.63,42290
2014-02-20,182.96,184.8599,182.79,184.26,4968267,1.079,0.72%,151.8071,937658049.95,38870
2014-02-19,182.74,185.65,182.41,182.95,4671705,-0.198,-0.13%,150.7278,859667355.41,42518
2014-02-18,183.18,184.00,182.32,183.19,4435484,-0.412,-0.27%,150.9256,813699040.61,37661
2014-02-14,181.26,184.43,180.99,183.69,4665873,1.524,1.02%,151.3375,856620021.29,39888
2014-02-13,178.22,182.36,177.86,181.84,4482761,1.318,0.89%,149.8133,812075922.75,37477
2014-02-12,179.52,181.25,179.26,180.24,3984148,0.445,0.30%,148.4951,719721471.34,34161
2014-02-11,176.81,180.39,176.80,179.70,4654207,2.109,1.45%,148.0502,835470299.04,37948
2014-02-10,176.97,177.65,176.25,177.14,3544486,-0.091,-0.06%,145.9411,628165923.97,31438
2014-02-07,175.64,177.56,175.07,177.25,4725647,2.126,1.48%,146.0318,823343569.75,40783
2014-02-06,173.97,174.85,173.79,174.67,4292478,1.137,0.80%,143.9062,748780184.26,37358
2014-02-05,172.19,174.97,172.19,174.24,4714375,1.147,0.81%,142.7692,817606121.96,38900
2014-02-04,173.53,173.75,172.36,172.84,4351180,-0.049,-0.03%,141.6221,747300719.08,40075
2014-02-03,176.02,176.02,172.72,172.90,7187767,-3.097,-2.14%,141.6713,1241434810.83,61860
2014-01-31,176.11,177.835,175.34,176.68,5195381,-0.557,-0.38%,144.7685,918092448.49,46481
2014-01-30,177.17,177.86,176.36,177.36,4854397,0.787,0.54%,145.3257,859888602.92,43075
2014-01-29,175.98,178.53,175.89,176.40,4971142,-0.369,-0.25%,144.5391,845352848.17,49935
2014-01-28,178.05,178.45,176.16,176.85,5336989,-0.86,-0.59%,144.9078,944474187.93,47989
2014-01-27,179.605,179.65,177.66,177.90,5209244,-1.426,-0.97%,145.7682,935549477.44,47011
2014-01-24,181.25,182.8141,179.64,179.64,6938768,-2.532,-1.69%,147.1939,1120755608.17,55055
2014-01-23,181.43,183.72,180.71,182.73,6974334,0.393,0.26%,149.7258,1260197745.83,56958
2014-01-22,181.28,183.50,179.67,182.25,13800586,-5.064,-3.28%,149.3325,2509336125.34,101703
2014-01-21,190.23,190.39,186.79,188.43,11121410,-1.36,-0.87%,154.3963,2089564434.81,86726
2014-01-17,188.04,190.81,187.86,190.09,7671146,1.09,0.70%,155.7565,1450827373.03,52936
2014-01-16,187.53,188.99,186.80,188.76,4775167,0.836,0.54%,154.6667,898516232.90,38280
2014-01-15,185.82,188.65,185.49,187.74,4829291,1.491,0.98%,153.8309,907055743.46,43321
2014-01-14,185.06,186.428,183.8818,185.92,4619509,1.442,0.96%,152.3396,857068665.50,41241
2014-01-13,186.26,186.95,183.86,184.16,5789107,-2.54,-1.66%,150.8975,1068803366.86,48245
2014-01-10,188.31,188.57,186.28,187.26,4023089,-0.098,-0.06%,153.4376,752973812.84,35214
2014-01-09,189.02,189.50,186.55,187.38,4322284,-0.483,-0.31%,153.5359,811349436.78,37677
2014-01-08,189.33,189.4175,187.26,187.97,4604105,-1.426,-0.92%,154.0194,867687455.16,42569
2014-01-07,186.39,190.35,186.38,189.71,5934322,3.04,1.99%,155.4451,1123210417.29,48812
2014-01-06,187.15,187.355,185.30,186.00,4068105,-0.524,-0.34%,152.4052,761353510.99,34431
2014-01-03,185.83,187.35,185.30,186.64,4064095,0.91,0.60%,152.9296,758251148.29,31542
2014-01-02,187.21,187.40,185.20,185.53,4546809,-1.672,-1.09%,152.0201,843859205.53,39929
2013-12-31,186.49,187.79,186.30,187.57,3620413,0.95,0.62%,153.6916,678378933.50,28298
2013-12-30,185.32,186.70,184.67,186.41,3018594,1.09,0.72%,152.7411,561710898.83,26670
2013-12-27,185.84,186.50,184.56,185.08,3382117,-0.221,-0.15%,151.6514,627241155.14,30100
2013-12-26,183.56,185.56,183.51,185.35,3325841,1.745,1.16%,151.8726,614423046.83,29034
2013-12-24,181.955,183.50,181.91,183.22,1613614,0.811,0.54%,150.1273,295157357.81,13655
2013-12-23,181.05,182.93,180.61,182.23,4082821,1.811,1.23%,149.3161,743295482.55,35045
2013-12-20,180.12,182.00,180.02,180.02,7655998,-0.164,-0.11%,147.5053,1384133268.24,37238
2013-12-19,177.88,180.54,177.88,180.22,5929584,1.245,0.85%,147.6692,1066496863.85,47665
2013-12-18,176.45,178.74,174.851,178.70,5698437,2.409,1.67%,146.4237,1002724509.37,50654
2013-12-17,177.36,177.49,175.12,175.76,5476405,-1.713,-1.18%,144.0147,965667910.84,43409
